,rating,review,review dictionary based sentiment
8240,normal,Intermittent browser/components/sessionstore/test/browser_windowStateContainer.js | Uncaught exception - AbortError: Actor 'SpecialPowers' destroyed before query 'Spawn' was resolved | browser/components/sessionstore/test/browser_windowStateContainer.js |,-0.1
8241,S4,Pressing Ctrl+D on the new tab page opens the bookmark dialog pointing to the magnifying glass,0.0
8242,normal,Intermittent components/migration/tests/marionette/test_refresh_firefox.py TestFirefoxRefresh.testResetEverything | IOError: Process has been unexpectedly closed (Exit code: -27) (Reason: Process unexpectedly quit without restarting (exit code: -27)),-0.17647058823529413
8243,normal,Intermittent browser/components/urlbar/tests/browser/browser_top_sites.js | Uncaught exception - Waiting for top sites to be updated - timed out after 50 tries. | The number of results should be the same as the number of Top Sites (6). - 6 == 7 - JS frame,0.022222222222222223
8244,normal,Intermittent TV [tier2] browser/base/content/test/general/browser_datachoices_notification.js | leaked 2 window(s) until shutdown [url = about:preferences#privacy-reports],-0.08333333333333333
8245, --,save to pocket button premium tabbing issue,-0.14285714285714285
8246,normal,"Intermittent TV tier 2 browser/components/privatebrowsing/test/browser/browser_privatebrowsing_about_search_banner.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but",-0.047619047619047616
8247,normal,Intermittent browser/base/content/test/performance/browser_preferences_usage.js | browser.startup.record should be accessed at most 20 times. - 22 <= 20 - JS frame :: chrome://mochitests/content/browser/browser/base/content/test/performance/browser_prefer,-0.0625
8248,normal,Intermittent browser/components/sessionstore/test/browser_687710_2.js | Uncaught exception - at chrome://mochitests/content/browser/browser/components/sessionstore/test/browser_687710_2.js:62 - TypeError: docShell.sessionHistory is undefined,-0.25
8249,normal,Intermittent High frequency [Fission] browser/components/sessionstore/test/browser_579879.js | pinned tab 1 has been restored as a pinned tab -,0.0
8250,normal,Intermittent [Fission] browser/base/content/test/webrtc/browser_devices_get_user_media_in_frame.js | Test timed out -,-0.2
8251,normal,Intermittent TV browser/components/urlbar/tests/browser/browser_searchMode_alias_replacement.js | Test timed out -,-0.2
8252,normal,Intermittent browser/components/search/test/browser/browser_searchbar_default.js | Test timed out -,-0.25
8253,normal,Intermittent browser/base/content/test/protectionsUI/browser_protectionsUI.js | The 'Site not working?' link should be visible. -,-0.08333333333333333
8254,normal,Intermittent [tier2] browser/base/content/test/about/browser_aboutNewTab_defaultBrowserNotification.js | Test timed out -,-0.2
8255,normal,Intermittent [TV] browser/components/urlbar/tests/browser/browser_searchMode_preview.js | Uncaught exception - at chrome://mochitests/content/browser/browser/components/urlbar/tests/browser/browser_searchMode_preview.js:48 - TypeError: can't access proper,0.0
8256,S3,The Fission doorhanger cannot be accessed using keyboard navigation,0.0
8257,normal,Intermittent browser/components/sessionstore/test/browser_privatetabs.js | Test timed out - Found a browser window after previous test timed out -,-0.07692307692307693
8258,S3,We should find a better way to test experiments,0.1111111111111111
8259,normal,"Intermittent browser/components/preferences/tests/browser_permissions_dialog.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
8260,normal,"Intermittent browser/components/sessionstore/test/browser_async_flushes.js | application terminated with exit code 1 | application crashed [None] | application crashed [@ MacFileUtilities::MachoWalker::FindHeader(int, int, long long&)]",-0.17647058823529413
8261,normal,"Intermittent browser/base/content/test/tabcrashed/browser_autoSubmitRequest.js | application terminated with exit code 1 | application crashed [@ MacFileUtilities::MachoWalker::FindHeader(int, int, long long&)]",-0.14285714285714285
8262,normal,"Intermittent browser/components/doh/test/browser/browser_cleanFlow.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
8263,normal,Intermittent browser/components/urlbar/tests/browser/browser_searchMode_sessionStore.js | leaked 1 window(s) until shutdown [url = about:blank],-0.1
8264,normal,Intermittent browser/components/customizableui/test/browser_985815_propagate_setToolbarVisibility.js | Should start in default state. -,-0.08333333333333333
8265,normal,"Intermittent browser/components/preferences/tests/browser_searchsuggestions.js | Should have flipped the private suggestion checkbox - Got false, expected true",-0.16666666666666666
8266,normal,"Intermittent browser/base/content/test/contextMenu/browser_contextmenu.js | checking item #0 (context-openlinkincurrent) name - Got ""context-navigation"", expected ""context-openlinkincurrent""",-0.14285714285714285
8267,normal,Intermittent browser/base/content/test/siteIdentity/browser_bug1045809.js | Test timed out -,-0.25
8268,normal,Intermittent browser/base/content/test/contextMenu/browser_contextmenu.js | Test timed out -,-0.25
8269,normal,Intermittent browser/components/preferences/tests/browser_browser_languages_subdialog.js | Uncaught exception - undefined - timed out after 50 tries.,-0.2222222222222222
8270,,Add preference to allow for old one-off behavior (= immediate search),0.0
8271,normal,"Intermittent browser/components/urlbar/tests/browser/browser_aboutHomeLoading.js | userTypedValue should be null - Got ""about:home"", expected null",-0.1
8272,normal,"Intermittent TV browser/components/places/tests/browser/browser_import_button.js | Pref should stay without import. - Got false, expected true",-0.19642857142857142
8273,normal,Intermittent browser/components/places/tests/browser/browser_library_open_bookmark.js | Test timed out -,-0.25
8274,normal,"Intermittent TV browser/base/content/test/about/browser_aboutNewTab_bookmarksToolbar.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
8275,normal,"Intermittent browser/components/newtab/test/browser/abouthomecache/browser_process_crash.js | application terminated with exit code 1 | application crashed [@ MacFileUtilities::MachoWalker::FindHeader(int, int, long long&)] after application crashed [None",-0.16666666666666666
8276,normal,"Permafailing ccov browser/components/enterprisepolicies/tests/browser/browser_policy_firefoxhome.js | Search section should be there. - null != null - got null, expected null (operator !=)",0.0
8277,normal,"Intermittent TV browser/components/enterprisepolicies/tests/browser/browser_policy_block_about.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N)",-0.047619047619047616
8278,normal,Intermittent browser/components/customizableui/test/browser_913972_currentset_overflow.js | Uncaught exception - Navbar has a overflowing attribute - timed out after 50 tries.,-0.07692307692307693
8279,normal,Intermittent browser_preferences_usage.js | security.sandbox.content.force-namespace should be accessed at most 55 times. - 57 <= 55 - JS frame :: chrome://*/browser/base/content/test/performance/browser_preferences_usage.js :: checkPrefGetters :: line 63,-0.0625
8280,normal,Intermittent TV [tier2] browser/components/customizableui/test/browser_menubar_visibility.js | Test timed out -,-0.16666666666666666
8281,normal,"Intermittent [tier2] TV browser/base/content/test/about/browser_aboutCertError.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
8282,normal,"Intermittent TV  browser/base/content/test/about/browser_aboutCertError.js | Should list hostname in what to do text. - false == true - got false, expected true (operator ==)",-0.19285714285714284
8283,normal,"Intermittent TV /places/tests/browser/browser_bookmarkProperties_folderSelection.js | Should have the other bookmarks folder selected by default - ""Bookmarks Toolbar"" == ""Other Bookmarks"" - JS frame :: /browser_bookmarkProperties_folderSelection.js :: tes",-0.05555555555555555
8284,normal,Intermittent browser/base/content/test/protectionsUI/browser_protectionsUI_categories.js | application terminated with exit code -6,-0.16666666666666666
8285,S4,Intermittent TEST-UNEXPECTED-FAIL | browser/components/preferences/tests/siteData/browser_clearSiteData.js | The total usage should not be 0 - 0 > 0 - JS frame :: chrome://browser_clearSiteData.js :: testClearData :: line 52,-0.0625
8286,S4,Perma [Tier2] browser/modules/test/browser/browser_ContentSearch.js | Uncaught exception - Expected CurrentPrivateEngine event - timed out after 50 tries.,0.0
8287,normal,Intermittent TV browser/components/customizableui/test/browser_palette_labels.js | fullscreen-button should have at least one visible icon. - 0 > 0 - JS frame :: /customizableui/test/browser_palette_labels.js :: test_all_buttons_have_labels :: line 59,-0.05555555555555555
8288,normal,Intermittent [tier2] TV browser/components/preferences/tests/browser_extension_controlled.js | Test timed out -,-0.16666666666666666
8289,normal,"Intermittent [tier2] TV uriloader/exthandler/tests/mochitest/browser_protocol_ask_dialog_permission.js | Accept button has choose app label - Got ""Choose Application"", expected ""Choose App""",-0.06666666666666667
8290,normal,Intermittent browser/base/content/test/protectionsUI/browser_protectionsUI_socialtracking.js | application terminated with exit code -6,-0.16666666666666666
8291,normal,"Intermittent browser/base/content/test/contextMenu/browser_contextmenu_loadblobinnewtab.js | Uncaught exception received from previously timed out test - at /browser_contextmenu_loadblobinnewtab.js:49 - TypeError: can't access property ""waitForEvent""",-0.06666666666666667
8292,normal,Intermittent TV browser/base/content/test/protectionsUI/browser_protectionsUI_milestones.js | Uncaught exception - undefined - timed out after 50 tries.,-0.2
8293, --,Perma Linux ccov browser/components/tests/browser/browser_initial_tab_remoteType.js | false == true - JS frame :: components/tests/browser/browser_initial_tab_remoteType.js :: assertOneRemoteBrowserShown :: line 69,-0.1
8294,normal,"Intermittent [TV] browser/base/content/test/siteIdentity/browser_identityIcon_img_url.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -",-0.03571428571428571
8295,normal,Intermittent browser/components/uitour/test/browser_UITour_showNewTab.js | {} -,-1.0
8296,S4,Library titlebar is in white color though dark theme is set on Windows,-0.07692307692307693
8297,normal,Intermittent TV browser/components/customizableui/test/browser_PanelMultiView_keyboard.js | Test timed out -,-0.2
8298,normal,Intermittent TV browser/components/preferences/tests/browser_languages_subdialog.js | Test timed out -,-0.2
8299,normal,"Intermittent browser/base/content/test/protectionsUI/browser_protectionsUI.js | The label is correctly set to <Something>. - Got ""<Something>"", expected ""<Something>""",0.0
